09:13 24/11/2021,L14,222.0,244.2,199.8,238.0,222.0,85
09:13 24/11/2021,DZM,10.0,11.0,9.0,10.4,10.4,80
09:13 24/11/2021,IVS,17.4,19.1,15.7,18.1,17.8,75
09:13 24/11/2021,PV2,7.7,8.4,7.0,8.2,8.0,75
09:13 24/11/2021,OCH,9.0,9.9,8.1,9.3,9.0,74
09:13 24/11/2021,PVG,15.1,16.6,13.6,15.5,15.1,63
09:13 24/11/2021,TDT,14.8,16.2,13.4,15.0,14.7,63
09:13 24/11/2021,VKC,14.3,15.7,12.9,14.8,14.3,60
09:13 24/11/2021,CCR,36.1,39.7,32.5,35.8,32.5,60
09:13 24/11/2021,TIG,19.8,21.7,17.9,20.0,19.6,60
09:13 24/11/2021,DDG,30.0,33.0,27.0,30.0,29.9,55
09:13 24/11/2021,VC3,56.0,61.6,50.4,56.6,56.3,55
09:08 24/11/2021,VCM,18.5,20.3,16.7,18.0,18.0,50
09:13 24/11/2021,TXM,8.0,8.8,7.2,8.0,8.0,50
09:13 24/11/2021,TA9,15.9,17.4,14.4,16.0,16.0,49
09:13 24/11/2021,TKU,38.5,42.3,34.7,41.0,38.5,46
09:13 24/11/2021,MAC,9.9,10.8,9.0,9.9,9.9,44
09:13 24/11/2021,DTD,45.7,50.2,41.2,46.0,45.8,39
